date,r_pct,sigma_pct,VaR_5,VaR_1
2023-10-25,-1.4443434657238101,0.8626859369835255,-1.3838424018375797,-1.9893260590685078
2023-10-26,-1.19030812055846,0.9765049311603959,-1.570857751139985,-2.256226263220325
2023-10-27,-0.48118385786217,1.014739983097872,-1.6336815499742205,-2.345885667098113
2023-10-30,1.19384743002868,0.958492987603578,-1.5412624279669567,-2.213989100194484
2023-10-31,0.64540848216871,0.9896862006212617,-1.592515820869913,-2.287135722010816
2023-11-01,1.04511949901926,0.9447898939953497,-1.518746951914831,-2.1818559882477717
2023-11-02,1.86829389340861,0.9551872654738933,-1.5358308145244852,-2.2062373368120825
2023-11-03,0.9349883544551499,1.1221004100319658,-1.8100848637579847,-2.597640833920338
2023-11-06,0.17514577241009,1.0887730799345274,-1.7553249150819001,-2.5194898076248613
2023-11-07,0.28360934017115,1.006382405373654,-1.619949261012083,-2.3262875392378186
2023-11-08,0.10044110324205001,0.9360502438853769,-1.504386881964138,-2.1613619185589954
2023-11-09,-0.81166906990688,0.8689924276672827,-1.3942045612172562,-2.0041144839983636
2023-11-10,1.5495759270772,0.8690756137642912,-1.394341243825477,-2.0043095514950915
2023-11-13,-0.08361884413705001,0.9893099450941975,-1.5918975975291627,-2.2862534204432006
2023-11-14,1.8895370474577702,0.9171530283866438,-1.4733369734414306,-2.117048834341478
2023-11-15,0.15957382078468002,1.1006071163922793,-1.7747693538402036,-2.547240068197414
2023-11-16,0.11897193967129001,1.0166720221656944,-1.6368560725022725,-2.350416208115105
2023-11-17,0.12812279371789,0.9410638877240006,-1.512624771962542,-2.173118678261104
2023-11-20,0.73631037937946,0.8738147293338394,-1.402128057968697,-2.01542255527938
2023-11-21,-0.20229759317569002,0.8550438437640372,-1.3712857214418344,-1.971405708821351
2023-11-22,0.40529050943137995,0.8015660959083066,-1.2834167346573968,-1.846002897774771
2023-11-24,0.05966956096443,0.7622019950772785,-1.21873780193506,-1.7536959271848909
2023-11-27,-0.19560693168987,0.7146435237147831,-1.1405947450712441,-1.6421735419486154
2023-11-28,0.09796385280509,0.6782387525570764,-1.0807782702941706,-1.5568060606739778
2023-11-29,-0.09466966151023,0.6413193727883552,-1.020116245002098,-1.4702318463375046
2023-11-30,0.37769312649942,0.610559286058633,-0.9695745194673253,-1.398100885356312
2023-12-01,0.58565589538464,0.5961072798089483,-0.9458285092653255,-1.3642116083833478
2023-12-04,-0.54231880638262,0.6059852741824584,-0.9620589862742726,-1.387375041990953
2023-12-05,-0.056903159393500005,0.6171172728396235,-0.9803499106701472,-1.413479056841041
2023-12-06,-0.39138519449437,0.5886055458731728,-0.9335024524193771,-1.3466203940747787
2023-12-07,0.79366106848226,0.5851291784982305,-0.9277904527339992,-1.3384684755941343
2023-12-08,0.40871341465037997,0.6284850008344919,-0.9990281606152436,-1.4401358459342384
2023-12-11,0.39168135477805,0.6138716349172713,-0.9750170212508769,-1.4058681881073694
2023-12-12,0.45888127956921,0.6000661864139142,-0.9523333664461293,-1.3734950587311991
2023-12-13,1.35583451750207,0.5946915179730656,-0.9435022789539315,-1.3608917132660157
2023-12-14,0.26435651851546,0.7545827911203787,-1.2062187307579626,-1.7358292511851823
2023-12-15,-0.007625240044895065,0.7131479791090223,-1.1381374241392996,-1.6386665599770875
2023-12-18,0.45181222634003,0.6716195719595901,-1.0699023318755707,-1.5412843925590625
2023-12-19,0.58492674508201,0.6542075826517367,-1.0412927901553393,-1.5004540941140276
2023-12-20,-1.47931479653067,0.6535412896653258,-1.0401980078960817,-1.4988916683046618
2023-12-21,1.02487693072728,0.8404433096950552,-1.3472956660151523,-1.9371681410768913
2023-12-22,0.16586821527599,0.8676264074357317,-1.3919600610562315,-2.0009112306107095
2023-12-26,0.42227610469786997,0.8093396890618655,-1.2961894818553599,-1.864231609201037
2023-12-27,0.14294356164228,0.7701415970635896,-1.2317833173126136,-1.7723139215394856
